phrase,uri,ms
 من حي وتفسير نوح لانه ناح علي قومه وتفسير ابراهيم ابو الامم ويقال اب رحيم وتفسير اسحاق لضحك ساره ويعقوب لانه خرج من بطن امه قابض علي عقب العيص وتفسير يوسف زياده في الحسن وتفسير يحيي احيي من بين مبتين لانه خرج من بين شيخ كبير وعجوز عاقر صلي الله عليهم اجمعين حدثنا عبيد الله قال حدثني ابي قال حدثني ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,732
 هذا يعنون هودا عليه السلام الا بشر مثلكم ليس له عليكم فضل ياكل مما تاكلون منه ويشرب مما تشربون ولن اطعتم بشرا مثلكم انكم اذا لخاسرون يعني لعجزه مثلها في يوسف عليه السلام ايعدكم هود انكم اذا متم وكنتم ترابا وعظاما انكم مخرجون من الارض احيا بعد الموت هيهات هيهات لما توعدون يقول هذا حديث قد درس فلا يذكر ان ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,783
 يقول استعبدت بني اسرايل فاتخذتهم عبيدا لقومك القبط وكان فرعون قد قهرهم اربعماه وثلاثين سنه ويقال واربعين سنه وانما كانت بنو اسرايل بمصر حين اتاها يعقوب وبنوه وحشمه حين اتوا يوسف قال فرعون لموسي وما رب العالمين منكرا له قال موسي هو رب السماوات والارض وما بينهما من العجاب ان كنتم موقنين بتوحيد الله عز وجل قال فرعون لمن حوله ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,835
 كان اكثرهم ممنين لم يعذبوا في الدنيا ولم يمن من اهل مصر غير اسيه امراه فرعون وحزقيل الممن من ال فرعون وفيه الماشطه ومريم ابنه ناموثيه التي دلت علي عظام يوسف وان ربك لهو العزيز في نقمته من اعداه حين انتقم منهم الرحيم بالممنين حين انجاهم من العذاب وكان موسي بمصر ثلاثين سنه فلما قتل النفس خرج الي مدين هاربا ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,839
 الله عز وجل يا موسي لا تخف من الحيه اني لا يخاف لدي يعني عندي المرسلون الا من ظلم نفسه من الرسل فانه يخاف فكان منهم ادم ويونس وسليمان واخوه يوسف وموسي بقتله النفس عليهم السلام ثم بدل حسنا بعد سو يعني فمن بدل احسانا بعد اساته فاني غفور رحيم وادخل يدك اليمني في جيبك يعني جيب المدرعه من قبل ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,855
 وما الله يريد ظلما للعباد ويا قوم اني اخاف عليكم يوم التناد يوم تولون مدبرين ما لكم من الله من عاصم ومن يضلل الله فما له من هاد ولقد جاكم يوسف من قبل بالبينات فما زلتم في شك مما جاكم به حتي اذا هلك قلتم لن يبعث الله من بعده رسولا كذلك يضل الله من هو مسرف مرتاب الذين يجادلون ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1048
 مانع يمنعكم من الله عز وجل ومن يضلل الله عن الهدي فما له من هاد يعني من احد يهديه الي دين الله عز وجل ثم وعظهم ليتفكروا فقال ولقد جاكم يوسف من قبل بالبينات ولم يكن راه الممن قط من قبل موسي بالبينات يعني بينات تعبير ريا الملك البقرات السبع بالسنين فما زلتم في شك مما جاكم به يعني مما ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1056
 من هذا القران يلعبون يعني لاهون عنه قوله فارتقب وذلك ان النبي صلي الله عليه وسلم دعا الله عز وجل علي كفار قريش فقال اللهم اعني عليهم بسبع سنين كسي يوسف فاصابتهم شده حتي اكلوا العظام والكلاب والجيف من شده الجوع فكان الرجل يري بينه وبين السما الدخان من الجوع فذلك قوله فارتقب يقول فانتظر يا محمد يوم تاتي السما ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1104
 السلام علي تكذيب قومه وكان يضرب حتي يغشي عليه فاذا افاق قال اللهم اغفر لقومي فانهم لا يعلمون شيا واسحاق في امر الذبح ويعقوب في ذهاب بصره من حزنه علي يوسف حين القي في الجب والسجن وايوب عليه السلام في صبره علي البلا ويونس بن متي عليه السلام في بطن الحوت وغيرهم صبروا علي البلا ومنهم اثنا عشر نبيا ببيت ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1130
 نبيا والكتاب يعني الكتب الاربعه منهم اسماعيل واسحاق ويعقوب وعيصو وايوب وهو من ولد العيص والاسباط وهم اثنا عشر منهم روبيل وشمعون ولاوي ويهوذا ونفتولن وزبولن وحاد ودان واشر واستاخر ويوسف وبنيامين وموسي وهارون وداود وسليمان وزكريا ويحيي وعيسي ومحمد عليهم السلام والتوراه والانجيل والزبور والفرقان فهذه الكتب فمنهم مهتد وكثير منهم فاسقون يعني عاصين ثم قفينا يعني اتبعنا علي ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1217
 العليا الي الارض السفلي لتعلموا ان الله علي كل شي قدير وان الله قد احاط بكل شي علما حدثنا عبد الله قال حدثني ابي قال حدثنا الهذيل قال سمعت ابا يوسف ولم اسمع مقاتلا يحدث عن حبيب بن حسان عن ابي الضحي في قوله سبع سماوات ومن الارض مثلهن قال ادم كادم ونوح كنوح ونبي ومثل نبي وبه الهذيل عن ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1264
 كلهم رجالهم ونساهم علي قدر واحد يكبر الصغير حتي يكون ابن ثلاث وثلاثين سنه وينحط الشيخ عن حاله الي ثلاث وثلاثين سنه كلهم رجالهم ونساهم علي قدر واحد في حسن يوسف بن يعقوب ا عليهما السلام ويشرب من العين الاخري فينقي ما في صدره من غل او هم او حسد او حزن فيطهر الله قلبه بذلك الما فيخرج وقلبه علي ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1320
 عز وجل اولياه الجنه واعداه النار فذلك قوله واليوم الموعود وشاهد ومشهود يقول يوم النحر والفطر ويوم الجمعه فهذا قسم ان بطش ربك لشديد قوله قتل اصحاب الاخدود وذلك ان يوسف بن ذي نواس من اهل نجران كان حفر خدا واوقد فيه النار فمن تكلم منهم بالتوحيد احرقه بالنار وذلك انه كان قد امن من قومه ثمانون رجلا وتسع نسوه ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1356
 سمعت قول الطفل احضرت حتي القت نفسها في النار فجعل الله عز وجل ارواحهم في الجنه واوحي الله تبارك وتعالي الي نبيه محمد صلي الله عليه وسلم قتل اصحاب الاخدود يوسف بن ذي نواس واصحابه ثم ذكر مساوهم فقال النار ذات الوقود اذ هم عليها قعود يعني اصحابه قعود علي شفه الخد وهم علي ما يفعلون بالممنين شهود قال كانوا ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1356
 بن حران بن ازر وهو ابن اخي ابراهيم وسميت حران به ساره اخت لوط بنت حران اخي ابراهيم وهي امراته قال مقاتل الحسن عشره اجزا خمسه لحوا وثلاثه لساره وواحد ليوسف وواحد لسار الناس حدثنا عبد الله بن ثابت قال حدثني ابي قال حدثنا الهذيل قال حدثني المسيب بن شريك عن هشام بن سعد عن زيد بن اسلم عن عبد ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1389
 بن ابي فاطمه وهو ابن صبيح وعيسي بن يونس وحرمي بن عماره بن ابي حنيفه وحماد بن محمد النواري وحمزه بن زناد الطوسي نصر بن حماد الوراق ويحيي بن شبل ويوسف بن خالد السمتي والوليد بن مرند البيروتي الروايه عن مقاتل اتهم مقاتل بالكذب والتدليس بل ان خارجه بن مصعب اعتبره فاسقا فاجرا قال ابو معاذ النحوي سمعت خارجه بن ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1441
 كتبه من جا بعده فمن ذلك كليات مقاتل التي اوردها الملطي في كتابه التنبيه والرد علي اهل الاهوا فيقول مقاتل كل شي في القران بخس يعني نقصا غير واحد في يوسف وشروه بثمن بخس يوسف يعني حراما وكل شي في القران بعل يعني الزوج غير واحد في الصافات اتدعون بعلا الصافات يعني ربا وقوله ريب يعني شكا في القران كله ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1455
 الطور يعني حوادث الموت ونقل الزركشي في البرهان ان ابن فارس قال في كتاب الافراد والبخس في القران النقص مثل فلا يخاف بخسا ولا رهقا الا حرفا واحدا في سوره يوسف وشروه بثمن بخس فان اهل التفسير قالوا بخس حرام وما في القران من ذكر البعل فهو الزوج كقوله تعالي وبعولتهن احق بردهن الا حرفا واحدا في الصافات اتدعون بعلا ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1455
 بما لا يحل قال ابن حبان كان مشبها يشبه الرب سبحانه بالمخلوقين وقال ابو حنيفه اتانا من المشرق رايان خبيثان جهم معطل ومقاتل مشبه وقال محمد بن سماعه عن ابي يوسف عن ابي حنيفه افرط جهم في النفي حتي قال انه ليس بشي وافرط مقاتل في الاثبات حتي جعل الله مثل خلقه وقد وجهت هذه التهم الي مقاتل في حياته ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1461
 تفسير الايه من سوره الحاقه قال مقاتل ويحمل عرش ربك فوقهم علي روسهم يومذ ثمانيه من الكروبيين لا يعلم كثرتهم احد الا الله عز وجل كما فسر العرش في سوره يوسف بالسرير قال ورفع ابويه علي العرش رفع يوسف ابويه علي السرير وجعل احدهما عن يمينه والاخر عن يساره وكانت امه راحيل قد ماتت وخالته تحت يعقوب عليه السلام وهي ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1472
 تحكي كلام الخصوم بشي من المبالغه احيانا فواجبنا ان ناخذ ارا مقاتل من كتبه هو ومن حسن الحظ ان بعضها مخطوط في المتاحف ونحن في سبيلنا اليه يقول الدكتور محمد يوسف موسي ونعتقد انه اولي بالباحث المنصف ان يتشدد في قبول كلام الخصم عن الخصم وفي نسبه ما ينسبه له وبخاصه كتاب الفرق بين الفرق للبغدادي وكتاب الملل والنحل للشهرستاني ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1476
 لما اخرجه ابن جرير من طريق العوفي عن ابن عباس ولما اخرجه ابن ابي حاتم عن السدي لكن الروايه الاولي وهي رد عاشه علي مروان وردت في البخاري من طريق يوسف بن ماهان كما اخرج عبد الرزاق من طريق مكي انه سمع عاشه تنكر ان تكون الايه نزلت في عبد الرحمن بن ابي بكر وقالت انما نزلت في فلان سمت ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1504
 الحرف السور التي فتحت به حم سوره غافر فصلت الشوري الزخرف الدخان الجاثيه الاحقاف من سوره حتي سوره الم البقره ال عمران العنكبوت الروم لقمان السجده وارقامها الر يونس هود يوسف ابراهيم الحجر ارقامها طسم الشعرا القصص ارقامها معاني هذه الفواتح عدد السور التي بدت بهذه الفواتح تسع وعشرون سوره كلها من القسم المكي الذي عني بتقرير التوحيد والرساله والبعث ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1534
 ذلك بكثير وقد وردت اشيا كثيره في القران مغايره قليلا او كثيرا لما ورد في الاسفار مثل نسبه صنع العجل للسامري في القران بدلا من هارون في الاسفار وشق قميص يوسف وهمه بامراه العزيز ومثل ما جا مباينا للقران في قصص يونس وايوب وزكريا ومريم وامها وغير ذلك كثير ايضا ونحن نرجح انه كانت هناك اسفار وقراطيس لم تصل الينا ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1561
 في تفسير مقاتل العدد السور المكيه عدد اياتها رقم الايات المستثناه السور المدنيه عدد اياتها رقم الايات المستثناه الفاتحه البقره ال عمران النسا الانعام الماده الاعراف الانفال يونس براه هود يوسف الرعد ابراهيم الحجر النحل الاسرا الكهف مريم طه الانبيا الحج تابع جدول السور المكيه والمدنيه في تفسير مقاتل العدد السور المكيه عدد اياتها رقم الايات المستثناه السور المدنيه عدد ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,1572
 حتي تطلع الشمس فنهانا رسول الله صلي الله عليه وسلم عن ذاك قال زكريا فنفر رسول الله صلي الله عليه وسلم قبل ان تطلع الشمس نا احمد نا يونس عن يوسف بن ميمون عن الحسن قال كان الناس في الجاهليه اذا اتوا المعرف قام الرجل فوق جبل فقال انا فلان بن فلان فعلت كذا وفعل ابي كذا وفعل جدي كذا ,0151IbnIshaq.Sira.Shamela0009862-ara2.mARkdown,54
 والتفاخر في الابا فنحن ولد ادم وخلق ادم من تراب وقال الله عز وجل يا ايها الناس انا خلقناكم من ذكر وانثي الي قوله اتقاكم نا احمد نا يونس عن يوسف بن ميمون التميمي عن عطا بن ابي رباح ان انسانا ساله عن السعي بين الصفا والمروه فقال ان هاجر لما وضعها ابراهيم هي وابنها اسماعيل اصابها عطش شديد حتي ,0151IbnIshaq.Sira.Shamela0009862-ara2.mARkdown,54
 فانزل الله عز وجل الايه ان الصفا والمروه من شعار الله فقالت عاشه هما من شعار الله فما اتم الله حج من لم يطف بهما نا احمد نا يونس عن يوسف بن ميمون عن عطا بن ابي رباح انه سل عن رمي الجمار فقال ان ابراهيم اتي البيت الحرام فصلي به ثم راح حتي اتي مني في بعض الليل فانطلق ,0151IbnIshaq.Sira.Shamela0009862-ara2.mARkdown,55
 ستفتح عليه وهذه امراته خديجه بنت خويلد امنت به وهذا الغلام ابن عمه علي بن ابي طالب امن به قال العفيف فليتني امنت يومذ وكنت اكون ثانيا نا يونس عن يوسف بن صهيب عن عبد الله بن بريده قال اول الرجال اسلاما علي بن ابي طالب ثم الرهط الثلاثه ابو ذر وبريده وابن عم لابي ذر اسلام ابي بكر الصديق ,0151IbnIshaq.Sira.Shamela0009862-ara2.mARkdown,86
 النفر الثمانيه الذين سبقوا الي الاسلام فصلوا وصدقوا رسول الله صلي الله عليه وسلم وامنوا بما جا من عند الله تعالي اسلام ابي ذر رضي الله عنه نا يونس عن يوسف بن صهيب عن عبد الله بن بريده قال انطلق ابو ذر وبريده معهم ابن عم لابي ذر يطلبون رسول الله صلي الله عليه وسلم وهو بالجبل مكتتم بطافه من ,0151IbnIshaq.Sira.Shamela0009862-ara2.mARkdown,87
 لم يكن لك الا دلو واحد فسالك ان تفرغ له من دلوك فافرغ منه واياك واسبال الازار فانه من المخيله وان الله عز وجل لا يحب المخيله نا يونس عن يوسف بن ميمون عن الحسن قال جا رجل من اشراف اهل البوادي الي رسول الله صلي الله عليه وسلم فقال يا محمد الي ما تدعو قال ادعوك الي من ان ,0151IbnIshaq.Sira.Shamela0009862-ara2.mARkdown,201
 ما راينا احدا منهم يسالكم عن الدين الذي انزل اليكم اخبرنا عبد الرزاق قال اخبرنا معمر عن الزهري ان حفصه جات الي النبي صلي الله عليه وسلم بكتاب من قصص يوسف في كتف فجعلت تقره عليه والنبي صلي الله عليه وسلم يتلون وجهه فقال والذي نفسي بيده لو اتاكم يوسف وانا بينكم فاتبعتموه وتركتموني لضللتم اخبرنا عبد الرزاق عن معمر ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,100
 انما ابغض عمله فاذا تركه فهو اخي قال وقال ابو الدردا ادع الله في يوم سراك لعله ان يستجيب في يوم ضراك اخبرنا معمر عن قتاده قال سب الحجاج بن يوسف رجل عند عمر بن عبد العزيز فقال عمر اظلمك بشي قال نعم ظلمني بكذا وكذا قال عمر فهلا تركت مظلمتك حتي تقدم عليها يوم القيامه وهي وافره باب الحب ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,133
 ثم اعشبت ثم اجدبت فقال عمر انت رجل تمن ثم تكفر ثم تمن ثم تكفر ثم تموت كافرا فقال الرجل لم ار شيا فقال عمر قضي الامر الذي فيه تستفتيان يوسف قد قضي لك ما قضي لصاحب يوسف اخبرنا عبد الرزاق قال اخبرنا معمر عن الزهري ان النبي صلي الله عليه وسلم قال من راني في المنام فهو الحق اخبرنا ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,150
 اخبرنا عبد الرزاق قال اخبرنا معمر عن الزهري عن سعيد بن المسيب قال قالوا يا رسول الله اينا اكرم قال اتقاكم قالوا يا رسول الله انما هو في الدنيا قال يوسف بن يعقوب بن اسحاق بن ابراهيم قالوا انما نعني فيما بيننا قال الناس معادن خياركم في الجاهليه خياركم في الاسلام اذا فقهوا اخبرنا عبد الرزاق عن معمر عن الزهري ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,202
 لي واعطيه تتابعت علي فنظروه فوجدوه كما قال قال فلما كان بعد ذلك دعاه عمر ليستعمله فابي ان يعمل له فقال اتكره العمل وقد طلب العمل من كان خيرا منك يوسف قال ان يوسف نبي ابن نبي ابن نبي وانا ابو هريره ابن اميمه اخشي ثلاثا واثنين قال له عمر افلا قلت خمسا قال لا اخشي ان اقول بغير علم ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,206
 من النار قد اصابهم سفع من النار عقوبه بذنوب عملوها ثم ليخرجنهم الله بفضل رحمته فيدخلون الجنه اخبرنا عبد الرزاق قال اخبرنا معمر عن علي بن زيد بن جدعان عن يوسف بن مهران عن ابن عباس قال سمعت عمر بن الخطاب وهو يقول انه سيخرج بعدكم قوم يكذبون بالرجم ويكذبون بالدجال ويكذبون بالحوض ويكذبون بعذاب القبر ويكذبون بقوم يخرجون من ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,254
 بموضع الراس من الجسد اذا قطع الراس ييبس ما في الجسد ولا ايمان لمن لا صبر له اخبرنا عبد الرزاق قال سمعت النعمان بن الزبير الصنعاني يحدث ان محمد بن يوسف او ايوب بن يحيي بعث الي طاوس بسبع ماه دينار او خمس ماه وقيل للرسول ان اخذها منك فان الامير سيكسوك ويحسن اليك قال فخرج بها حتي قدم علي ,0151MacmarIbnRashid.Jamic.Shamela0005610-ara1,286
 السلام كتاب مقتل الحجر بن عدي كتاب اخبار زياد كتاب اخبار المختار كتاب اخبار الحجاج كتاب اخبار محمد بن ابي بكر كتاب مقتل محمد كتاب اخبار ابن الحنفيه كتاب اخبار يوسف بن عمير عمر ظ كتاب اخبار شبيب الخارجي كتاب اخبار مطرف ابن المغيره ابن شعبه كتاب اخبار ال مخنف بن سليم كتاب اخبار الحريث الاسدي الناجي وخروجه اخبرنا احمد ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,4
 عن المنبر حتي دخلت النظاره المسجد من قبل التمارين يشتدون ويقولون قد جا ابن عقيل قد جا ابن عقيل فدخل عبيد الله القصر مسرعا واغلق ابوابه قال ابو مخنف حدثني يوسف بن يزيد عن عبد الله بن حازم قال انا والله رسول ابن عقيل الي القصر لانظر الي ما صار امر هان قال فلما ضرب وحبس ركبت فرسي وكنت اول ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,29
 علي ربع تميم وهمدان وعقده لعباس ين جعده الجدلي علي ربع المدينه ثم اقبل نحو القصر فلما بلغ ابن زياد اقباله تحرز في القصر وغلق الابواب قال ابو مخنف حدثني يوسف بن ابي اسحاق عن عباس الجدلي قال خرجنا مع ابن عقيل اربعه الاف فلما بلغنا القصر الا ونحن ثلثماه قال واقبل مسلم يسير في الناس من مراد حتي احاط ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,30
 قال فابي الا ان يمضي قال فاقبل الحسين حتي اذا كان بالما فوق زرود قال ابو مخنف فحدثني السدي عن رجل من بني فزاره قال لما كان زمن الحجاج بن يوسف كنا في دار الحارث بن ابي ربيعه التي في التمارين التي اقطعت بعد زهير بن القين من بني عمرو بن يشكر من بجيله وكان اهل الشام لا يدخلونها فكنا ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,49
 الاخر متعلقا بالركاب قال فرجع مسروق وترك الخيل من وراه قال فسلته فقال لقد رايت من اهل هذا البيت شيا لا اقاتلهم ابدا قال ونشب القتال قال ابو مخنف وحدثني يوسف بن يزيد عن عفيف بن زهير بن ابي الاخنس وكان قد شهد مقتل الحسين قال وخرج يزيد بن معقل من بني عميره بن ربيعه وهو حليف لبني سليمه من ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,84
 وعلا امر ابن الزبير بمكه وكاتبه اهل المدينه وقال الناس اما اذ هلك الحسين عليه السلام فليس احد ينازع ابن الزبير قال هشام بن محمد حدثنا ابو مخنف قال حدثني يوسف ابن يزيد عن عبد الله بن عوف بن الاحمر الازدي قال لما قتل الحسين بن علي ورجع ابن زياد من معسكره بالنخيله فدخل الكوفه تلاقت الشيعه بالتلاوم والتندم ورات ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,127
 القي اليه لقد اثبت له ولن كان ذلك رايا راه وشيا تمناه لقد كان قال ابو مخنف فحدثني الصقعب بن زهير عن ابن العرق قال فحدثت بهذا الحديث للحجاج بن يوسف فضحك ثم قال لي انه كان يقول ايضا ودافعه ذيلها وداعيه ويلها بدجله اوجو لها فقلت له اتري هذا شيا كان يخترعه وتخرصا يتخرصه ام هو من علم كان ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,147
 كان ليقاتل حتي يتبلد ثم يجلس ويحيط به اصحابه فاذا استراح نهض فقاتل فما كان يتوجه نحو طافه من اهل الشام الا ضاربهم حتي بكشفهم قال ابو مخنف فحدثني ابو يوسف محمد بن ثابط عن عباس بن سهل بن سعد قال تولي قتال اهل الشام يوم تحريق الكعبه عبد الله بن مطيع وانا والمختار قال فما كان فينا يومذ رجل ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,149
 قال فكان اذا اتيناه وهو في السجن ردد علينا هذا القول حتي خرج منه قال وكان يتشجع لاصحابه بعد ما خرج ابن صرد قال هشام قال ابو مخنف حدثني ابو يوسف عن عبد الله بن عوف الاحمري قال بعث سليمان بن صرد الي وجوه اصحابه حين اراد الشخوص وذلك في سنه فاتوه فلما استهل الهلال هلال شهر ربيع الاخر خرج ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,155
 استمات القوم اول خبر ياتيكم عنهم قتلهم وايم الله ليقتلن كراما مسلمين ولا والذي هو ربهم لا يقتلهم عدوهم حتي تشتد شوكتهم وتكثر القتلي فيما بينهم قال ابو مخنف فحدثني يوسف بن يزيد عن عبد الله بن عوف بن الاحمر وعبد الرحمن بن جندب عن عبد الرحمن بن غزيه قال خرجنا من هيت حتي انتهينا الي قرقيسيا فلما دنونا منها ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,164
 غداه الروع والتغالب اشجع من ذي لبد مواثب قطاع اقران مخوف الجانب قال ابو مخنف حدثني ابي وخالي عن حميد بن مسلم وعبد الله بن غزيه قال ابو مخنف وحدثني يوسف بن يزيد عن عبد الله بن عوف قال لما قتل المسيب بن نجبه اخذ الرايه عبد الله بن سعد بن نفيل ثم قال رحمه الله اخوي منهم من قضي ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,171
 محرز الباهلي فشد علينا في خيله ورجاله فقتل عبد الله بن وال التيمي قال ابو مخنف عن فروه بن لقيط قال سمعت ادهم بن محرز الباهلي في اماره الحجاج بن يوسف وهو يحدث ناسا من اهل الشام قال دفعت الي احد امرا العراق رجل منهم يقولون له عبد الله بن وال وهو يقول لا تحسبن الذين قتلوا في سبيل الله ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,173
 السلام كتاب مقتل الحجر بن عدي كتاب اخبار زياد كتاب اخبار المختار كتاب اخبار الحجاج كتاب اخبار محمد بن ابي بكر كتاب مقتل محمد كتاب اخبار ابن الحنفيه كتاب اخبار يوسف بن عمير عمر ظ كتاب اخبار شبيب الخارجي كتاب اخبار مطرف ابن المغيره ابن شعبه كتاب اخبار ال مخنف بن سليم كتاب اخبار الحريث الاسدي الناجي وخروجه اخبرنا احمد ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,238
 به وذكره ابن حبان في الثقات قال ابن يونس توفي بالاسكندريه سنه سبع وستين وماه وكانت له عباده وفضل قلت وقال العجلي مصري ثقه تهذيب التهذيب ج ص الظاهر كونه يوسف بن زيد البصري ابو معشر البرا العطار روي عن عبيد بن الاخنس وسعيد بن عبد الله بن جبير بن حيه وخالد بن ذكوان وابي حازم بن دينار وصدقه بن ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,248
 ابي بكر المقدمي ثنا ابو معشر البحرا وكان ثقه وذكره ابن حبان في الثقات تهذيب التهذيب ج ص و الكتب خلاصه تذهيب تهذيب الكمال الصفحه خلاصه تذهيب تهذيب الكمال ص يوسف بن اسحاق بن ابي اسحاق السبيعي وقد ينسب الي جده روي عن ابيه وجده وشعبي وابن المنكدر وعمار الدهني وعبد الله بن محمد بن عقيل وعنه ابنه ابراهيم وابنا ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,248
 حجاره وحجاج بن ارطاه وابو اسحاق السبيعي والمسعودي وعده قال اسحاق بن منصور عن ابن معين ثقه وذكره ابن حبان في الثقات وقال مات سنه اثنتي عشره وماه الظاهر كونه يوسف بن يزيد البصري ابو معشر البرا فعلي هذا روي عن عبيد الله بن الاخنس وسعيد بن عبد الله بن جبير بن حيه وخالد بن ذكوان وابي حازم بن دينار ,0157AbuMikhnafAzdi.MaqtalHusayn.Shia003665-ara1,257
 السلام كتاب اخبار زياد كتاب مقتل حجر بن عدي كتاب مقتل الحسن عليه السلام كتاب مقتل الحسين عليه السلام كتاب اخبار المختار كتاب اخبار ابن الحنفيه كتاب اخبار الحجاج بن يوسف الثقفي كتاب اخبار يوسف بن عمير كتاب اخبار شبيب الخارجي كتاب اخبار مطرف بن مغيره بن شعبه كتاب اخبار الحريث بن الاسدي الناجي كتاب اخبار ال مخنف بن سليم ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,9
 عن قيام ابي مسلم الخراساني والدوله العباسيه مع انه توفي بعد كل هذا بخمس وعشرين سنه ه بل اخر ما نري في قامه كتبه من تواريخه كتاب اخبار الحجاج بن يوسف الثقفي واخباره تنتهي بموته سنه ه الا ان الطبري يروي عنه في تاريخه اخبارا الي اواخر ايام الامويين وبالتعيين الي حوادث سنه ه والملاحظ في اخباره المتناثره في الكتاب ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,10
 ايضا واخر عهدنا به في الطبري انه يرثي عبد الرحمن بن مخنف حينما قتله الازارقه الخوارج قرب كازرون سنه ه محاربا لهم مع المهلب بن صفره من قبل الحجاج بن يوسف الثقفي ذكره الذهبي في ميزان الاعتدال وابن قدامه في المغني الضحاك بن عبد الله المشرقي الهمداني حديث ليله عاشورا ويوم عاشورا وتعبته للقتال وخطبته الكبري يوم عاشورا و و ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,20
 عريف قومه وحج ستين حجه وعمره وكان ليله قاما ونهاره صاما ثقه مات سنه وهو ابن سنه عبد الله بن خازم الكثيري الازدي خروج مسلم عليه السلام وعقده الالويه بواسطه يوسف بن يزيد وتخاذل الناس عن مسلم عليه السلام بواسطه سليمان بن ابي راشد كان ممن بايع مسلما عليه السلام وبعثه مسلم ليعلم خبر هان في القصر ثم كان فيمن ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,26
 زرعه ثقه وقال ابو حاتم شيخ ليس بالمشهور وفي هامش خلاصه تذهيب تهذيب الكمال وثقه ابو زرعه المعلي بن كليب الهمداني عن ابي الوداك جبر بن نوف الهمداني اخباره فراجع يوسف بن يزيد بن بكر الازدي عن عبد الله بن خازم الازدي وعفيف بن زهير بن ابي الاخنس اخبارهم ورد اسمه الكامل في الطبري وله في الطبري خمسه عشر خبرا ,0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,32
