Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
1261,وماه,ليوم,خمسين,عشيه,ومه,التسع,والسبعين,ثمان,مات,خلا,14,14,13
1262,مفعولاته,يعم,باطنا,والشافعيه,معينا,اكلت,مفعول,الاشاعره,المتعدي,عمومه,14,14,12
1263,وتعينت,طالق,تعينت,بالايلا,المبانه,مزاحمه,بمجي,يصح,راجعتك,فعند,14,13,8
1264,برقم,صحيحه,انظر,وترجيله,الاذان,كتاب,الموطا,الليثي,واخرجه,باب,14,10,2
1265,نذر,ذبح,نذره,ينعقد,يلزمه,شاه,يذبح,ولده,الحرم,المشي,14,14,14
1266,باباكم,تحلفوا,اخبره,ينهاكم,فاجلدوها,يقودكم,ذاكرا,فاسمعوا,اثرا,واطيعوا,14,10,7
1267,التعزير,يضرب,الضرب,والحشو,الشارب,تضرب,جالسه,اشد,والفرو,وينزع,14,14,11
1268,عجبت,وصبره,يخرجوني,وكرمه,والسمان,البقرات,العجاف,اخبرتهم,اشترط,مكانه,14,13,13
1269,اوصاني,اخالك,المحياه,ومبيرا,اسما,المبير,فهل,حاجه,كذابا,الكذاب,14,12,11
1270,ومكحول,وعطا,وطاوس,والشعبي,والزهري,والثوري,نصابها,والنخعي,ثور,ومالك,14,14,11
1271,الالتقا,تخريجه,موضع,تقدم,انظر,مسلم,بسهيل,برقم,المدني,تخريجهما,14,7,2
1272,ينصرفون,يصلي,يقومون,بيته,فاحب,يركعوا,رمضان,اربعا,ينصرفوا,استحب,14,14,12
1273,صنعا,الزيدي,ريده,بقراط,اشوط,القطيع,البوسي,اسعد,البطارقه,ووصل,14,14,9
1274,الاكراه,لاحدهما,الوصيين,صغارا,يبيع,لتقرن,والطعام,الكسوه,لاقتلنك,الميت,14,14,8
1275,مي,الفراض,طح,وابوين,فاعطي,موقوف,بهذا,لام,السدس,يشرك,14,14,1
1276,والتسبيحات,البلدانيات,المتباينات,متضمنا,سوابق,البرزالي,المستفاض,سماعات,وعدتها,الادعيه,14,12,11
1277,اسلافي,الفلوات,الفتاه,رضانا,لاقيه,اشتياق,القلاده,اولهني,خط,جوفا,14,13,14
1278,اذنيه,يرفع,حيال,الاحوص,كليب,وال,يديه,لنري,وحين,يعلمكم,14,14,6
1279,تمام,مسوار,السبكي,سوار,الكافي,سليم,حامد,الخزرجي,تقي,المفسر,14,13,14
1280,الاذان,باذان,صلوا,يكره,بجماعه,واكتفوا,واقامه,يصلوا,اذان,اهله,14,14,10
1281,المخصبه,وسنبله,وتزرع,زرعا,مذعورا,وتبني,السنين,باعجب,انتبهت,بقصبه,14,14,13
1282,اسلموا,الفين,عظماهم,ارضهم,ارض,ففرض,يبلغنا,ولاتك,والتلصص,السواد,13,13,4
1283,وجذام,والضرع,لخم,مغوثه,معونه,الحي,جعل,بالظهر,بالشام,لاهلها,13,13,11
1284,ميلاد,مكحلون,بذراع,مرد,الجنه,ذراعا,لسان,جرد,طول,راب,13,13,10
1285,فسال,يجيبه,الفرد,حضرت,المنفرد,يسميه,فابي,كتابي,حضر,وحفص,13,13,13
1286,بالاذان,اتتبع,فاه,يذن,احيانه,فجعلت,جحيفه,بلالا,وههنا,وضو,13,13,13
1287,واديا,هبط,صعدنا,كبرنا,سبحنا,التسبيح,نزلنا,الجعد,سميع,حصين,13,13,11
1288,جعده,وجعده,هبيره,هان,لهبيره,وهانا,بنين,ولدت,هانا,لكالنبل,13,13,11
1289,يصلب,الصلب,حيا,يموت,بطنه,يقتل,بالرمح,يطعن,بالحربه,مصلوبا,13,13,13
1290,ركعتين,وقبلها,وبعدها,وبعد,الظهر,بيته,الجمعه,المغرب,يصلي,وركعتين,13,13,11
1291,يعلمهن,يعلمها,مفتاح,الغيب,المطر,يدري,يجي,خمس,متي,يعلم,13,12,12
1292,اللفتواني,الطبقه,منده,الدنيا,تابعي,اخبرنا,الوحش,شجاع,ظبيان,رقاش,13,13,1
1293,تفعله,خاصرته,والناقوس,اليهود,تكره,وتقول,يوتر,الضحي,الاقامه,فذكروا,13,13,10
1294,يتقون,برحمتنا,ولاجر,يتبوا,الاخره,نضيع,امنوا,وكانوا,مكنا,للذين,13,13,9
1295,كذبت,احق,بمجلسي,البويطي,الحميدي,وغضب,اصحابي,بمجلسه,وكذبت,منك,13,13,13
1296,لادرك,اليسير,يشتغل,بكتب,معجبا,بالبصره,واتقانه,يخفي,باقعه,الطيالسي,13,13,10
1297,بشماله,جلجل,تصحب,يقراهن,رفقه,وسورتين,لاحفظ,بابيه,يقوده,الركن,13,11,10
1298,معتقدين,المله,والجماعه,توحيد,فقها,بصفاته,العقيده,ويدينون,نقول,عقيده,13,12,13
1299,البويطي,بمجلسي,بويط,حلقته,صعيد,الادني,الشافعي,راجع,اختصره,احق,13,13,13
1300,زبيبا,بحاطب,بلتعه,السعر,بالسوق,تزيد,يبيع,الخطاب,فيحتكرونه,بساحتنا,13,13,12
1301,الورس,يدوا,اثابت,خفاش,يامرهم,اديم,اخرجوا,حفاش,قطعه,كتابا,13,13,11
1302,مصيب,مجتهد,اخطا,والحق,عمله,اصاب,مصيبا,للحق,السمتي,الحق,13,12,12
1303,يياس,الكافرون,روح,والقنوط,هانوا,القوم,وعقابه,راجيا,رحمتي,قنوط,13,13,12
1304,صعصعه,بالبلا,يقصمها,بالخامه,اعتدلت,الحباب,صما,معتدله,تكفا,يسار,13,13,9
1305,المهره,المدخلي,العلل,مسربل,وحظر,البصري,بتحقيقه,اتحاف,مستخرج,متواتره,13,9,7
1306,اشرفنا,هللنا,فكنا,الصوت,واد,رفع,التكبير,يكره,ينهيانكم,الاشعري,13,13,13
1307,يكلمه,يكلم,حلف,صيام,الدهر,صوم,اكلمك,مليا,نيه,الابد,13,12,9
1308,كسفيان,فقها,وجماهير,والخطابي,كابن,والبخاري,راهويه,ومثل,وابي,واكثر,13,13,11
1309,الاعتصام,الكسوف,الفتح,واخرجه,والسير,باب,كتاب,غزوه,والخارب,الاويس,13,7,3
1310,والمروه,الصفا,امسكنا,اعتمر,يطوف,شعار,جناح,نري,فانزل,الجاهليه,13,12,13
1311,لخباب,والعصر,اكان,الارت,الظهر,القراه,يقرا,العصر,باضطراب,عماره,13,13,13
1312,فاهللنا,القارن,طواف,بعمره,خرجنا,الوداع,زمزم,سقيت,فحلف,فشرب,13,13,12
1313,العتيقي,شاذان,الهيذام,مكي,هناد,المهدي,النسفي,كراديس,بمسيل,فجزاكها,13,13,1
1314,يتوضوا,كتف,والسويق,يتوضا,لحما,واكل,اكل,يسار,شاه,طاهرتين,13,12,12
1315,يسهم,كراهه,والليث,لحوم,والاوزاعي,واسحاق,وانس,الخيل,لفرسين,والثوري,13,13,9
1316,ربي,غفور,بالعصمه,بالسو,رحيم,رحم,تكسب,لاماره,للمستغفر,يغفر,13,13,13
1317,لنجد,غيرك,الغفاري,ورجل,عندك,نجده,تيم,معن,ربيعه,عندي,13,13,12
1318,متوكا,باريحا,فاجلسه,الاسقع,الديلمي,عبله,واثله,فمر,جالسا,فليعتق,13,12,11
1319,بدريا,عقبا,فقدم,خباب,سفر,يترك,الخدري,اهله,الليث,الاضاحي,13,13,12
1320,ارسلان,طغر,المكيني,تكش,المنصور,الناصر,قانصوه,بسن,بغا,المعظمي,13,12,3
1321,ذريته,وذريته,وهارون,وعصبتهما,نجزي,والياس,وزكريا,وايوب,المحسنين,وولداه,13,12,13
1322,المكارم,اللبان,الحداد,نعيم,وتدخل,خليل,يمررن,وخذفي,يلاحي,والقيح,13,12,4
1323,الشعب,بالمزدلفه,سمعه,فنزل,بالايضاع,الصلاتين,كريب,خلالكم,دفع,عرفه,13,12,11
1324,شرك,سقايه,جزاه,وادكر,يردونكم,الصواع,خاطون,مذنب,صواعا,مذنبين,13,13,11
1325,فليرقد,نعس,النعسه,الخفقه,النوم,والنعستين,احدكم,وضوا,يذهب,دسما,13,12,13
1326,اقتبس,النجوم,الاخنس,زاد,السحر,علما,ماهك,ومسدد,شعبه,تلويحك,13,13,12
1327,فقراهن,عسره,فنظره,الضحي,وحرم,والاعمش,تصدقوا,انزلت,مسروق,الايات,13,12,13
1328,الديه,القصاص,عمدا,العمد,لبيت,والكفاره,وكالام,معصوما,عاقله,اقتله,13,13,10
1329,صحفتها,ولتنكح,لتستفرغ,مقدورا,تسال,اختها,قدرا,طلاق,تجدعونها,افرايت,13,13,13
1330,قدموني,الجنازه,فاحتملها,اعناقهم,وضعت,الميت,رقابكم,فخير,الخدري,تضعونه,13,13,13
1331,زمان,شر,فشكونا,اصبروا,نلقي,ياتي,اتينا,بعده,تدركهم,عليكم,13,13,13
1332,سالا,ثوب,اجرنا,سال,اجرت,المسيب,هان,وذاك,اجرته,ضحي,13,13,13
1333,بمروطهن,متلفعات,ليصلي,فينصرف,الصبح,عمره,مسلمه,الرجال,النسا,قام,13,13,13
1334,يتربع,يقعد,محتبيا,يحتبي,التشهد,يفترش,تربع,رجله,والاحتبا,اليسري,13,11,8
1335,تقطع,ترس,حجفه,سارق,ثمن,مرسلا,يد,عهد,ادني,السارق,13,13,13
1336,مروه,فعاودته,فيصلي,فليصل,غلبه,مروا,رقيق,البكا,صواحب,انكن,13,13,13
1337,الب,طغرلبك,ووقاه,الاراضي,سنجر,قزوين,ويغرسوا,زرعوه,ويعمروا,طبرك,13,13,11
1338,نهي,الشغار,التياح,نهاني,التختم,والشغار,تختم,كري,لباس,نهيك,13,12,10
1339,فليصل,مروا,يهادي,برجليه,اسيف,يخط,يقم,مقامك,يتاخر,فاشار,13,13,13
1340,تخافهم,فعذبه,سمهم,اسميهم,نصحتك,تخبرني,ابعث,عدوك,بعثت,فبعث,13,12,10
1341,والملعون,فنزعت,فاياك,بظهورها,خفها,فاوثقته,بمفاريده,بخمارها,اتخذتهم,ببطون,13,13,9
1342,انبا,شهردار,العلاف,النعالي,القطيعي,بالطيوري,حمداني,الجبار,الصيرفي,البقال,13,12,12
1343,الحيري,الاصم,الحرشي,ملاس,وستين,بنيسابور,اصبهان,اسد,المروزي,شاذان,13,12,8
1344,الفريابي,طوف,ويعلي,سواهم,وعنه,وطبقتهم,الوفاه,حمرش,الجذاي,وادم,13,13,6
1345,والزين,واجاز,صصري,الدبيثي,الفاروثي,وزاهر,ونسخ,البادراي,وشهده,والبها,13,13,9
1346,يوحنا,سلمويه,جبرايل,ماسويه,واعتل,بختيشوع,بلغك,اللجلاج,الجسر,الحلاج,13,13,7
1347,النميري,بزينب,بالاباطح,فارتاع,حصلوا,هاك,زنيم,الحجاج,يشبب,تضوع,13,13,12
1348,فاستفتح,جبريل,فرحب,عرج,معك,شطر,بخير,ففتح,فقيل,السما,13,13,13
1349,فاجازهم,ورجعوا,القسري,ابتاع,بعشره,خالدا,ارضا,اجازهم,بالمدينه,الاف,13,13,12
1350,فاسقطت,ونهي,ولدها,بريده,حذفت,صهيب,الخذف,فرفع,فجعل,خذفت,13,13,13
1351,العصيفري,الذكواني,ابوبكر,ابوالقاسم,بالهمرجي,النيسابوري,فاحببته,شيبه,قراه,والعون,13,12,9
1352,الحكيمي,بالقصير,الكوفيين,قانع,الخباز,بزه,ويحيي,وطبقتهم,بزره,سيسر,13,13,7
1353,العن,فالعنوه,عليا,تلعنني,امرني,لعنه,العني,اصنع,تتبرا,المدري,13,12,12
1354,نضره,صليع,كعب,الراح,حدثاه,مسمله,بفناه,حدثه,سالتهما,عشانه,13,11,7
1355,حثمه,الضمري,الشفا,سبره,جدته,ونا,الساب,الحضرمي,اميه,اهله,13,13,4
1356,مولده,اللتي,وست,يلونهم,الدمشقي,سينهاه,جازها,كشك,ومكرما,يتعيش,13,13,5
1357,عريب,بقدمي,بلاغتها,شبهتهما,باعتها,بالبرامكه,المراكبي,سنبس,دايه,الشهري,13,13,11
1358,زلزلت,فقرا,فسجد,بالنجم,سبره,بسوره,زلزالها,قام,ركع,الفجر,13,12,10
1359,فوقي,اعذبك,اجعلك,بطبقات,فوقنا,صرت,المنام,فعل,عليين,للعلم,13,13,12
1360,شاه,تندو,فدبرت,موسقين,المعاجين,وشعيرا,رخ,مركبين,الغزلان,يطعمون,13,13,12
1361,تخريجه,الحاشيه,صحيحه,والبخاري,وتقدم,السابقه,الجمعه,طريق,اللعان,اظفر,13,9,3
1362,والمشهوره,فرويناه,اخبرناه,النسوي,والاعتماد,صرفناكم,الرحمان,خطبهم,بريوند,الفرغاني,13,12,11
1363,الطهراني,ابنا,الحديد,الهروي,النضر,منبه,اخرجناه,همام,الرزاق,السلمي,13,12,4
1364,مجها,مجه,عقلت,الصف,وجهي,الاتان,ترتع,فمررت,مسهر,الزبيدي,13,13,10
1365,اخرجه,والباب,طريق,الاهمال,المصيصي,مسلم,شيطا,تدرس,المكي,الساعي,13,8,3
1366,يكتاله,المبتاع,بخرصها,فماله,الصبره,صلاحها,العرايا,والمبتاع,والدليل,نهي,13,10,8
1367,فاشتدت,الريا,ذميال,بعقوبتي,ولاجعلنك,بلواي,جايعا,لمصابي,لاعداي,فاستعدوا,13,10,10
1368,الافندي,الروضات,نقله,القطيفي,تلامذه,للمحقق,البحراني,الميرزا,الاجازات,زهره,13,9,10
1369,لسعه,قحطبه,هلال,الراي,فقهه,بسطامي,وكثره,بكار,علمه,هلالا,13,13,8
1370,فادركنا,نتوضا,نمسح,ارهقتنا,تخلف,فجعلنا,سافرناها,عنا,سفره,ونحن,13,13,13
1371,قراناها,يدعون,يقتلون,والذين,الها,رجا,عهد,سنتين,حرم,مهران,13,13,13
1372,الدولج,فادخلتها,فاصبت,لعلها,جاتني,تبايعه,فبايعتني,لمغيب,ويحك,الجماع,13,12,11
1373,الريه,خيار,يرتد,الرد,لارتفاع,كخيار,بتخييرها,التمليك,الملحظ,بخيار,13,12,8
1374,وجلهم,لاشتري,الحضرمي,للمسافر,وكثير,السمط,غازيا,خرجت,مررت,بحمص,13,13,13
1375,والزنجبيل,السلسبيل,لاعطي,حلم,عليا,يداني,الحلم,مثل,كقوه,كصبري,13,13,13
1376,انتسب,والجاهليه,الكريم,اباه,مهتدين,المطلب,البرا,الاسلام,خليل,هريره,13,13,11
1377,يخرجوا,يدروا,فسالهم,يذهبون,يخرجوه,وسالهم,عهدا,التيه,انسد,فدعا,13,13,13
1378,بالنبي,ارقبوا,اشبه,معمر,بيته,الزهري,محمدا,انس,الرزاق,يكن,13,13,13
1379,اليتين,اسحم,النصري,فسالته,فدخلت,مطعم,ذكرا,وحره,المكروه,اوس,13,13,10
1380,عظه,خشوعكم,قبلتي,اتمام,ترون,القبله,يخفي,فوالله,ها,الزناد,13,12,13
1381,النعلين,يصنعها,رايتك,تصنع,الرجلين,اصحابك,غسل,ار,المقبري,لعبد,13,12,11
1382,المصدر,توجدان,يقتضيهما,سنن,الطنافسي,الحنابله,الناقلين,متلف,والسياق,احمس,13,12,9
1383,مولاهم,وتدرس,بفتح,مسربل,مستورد,المهله,والمنسوب,ممطور,اليماني,الازدي,13,9,5
1384,عقده,بكتابه,الجعفي,كتاب,مبوب,القابوسي,بقاح,القطواني,الجحدري,جفير,13,11,2
1385,فحكه,بصاقا,جدار,القبله,يساره,اقبل,قبلته,البزاق,يبزق,فبصق,13,13,11
1386,يقطع,والطين,قطع,والتراب,الفاكهه,والسرجين,والنوره,والجص,اقطع,يسرع,13,12,11
1387,امنت,اغرق,فرعون,بنو,اله,مهران,اسرايل,كليمه,منهال,ويمن,13,13,12
1388,الهدايه,الصناع,بداع,المفقود,بنات,بالسما,المبسوط,العذار,يحصون,المرغيناني,13,13,5
1389,ميراثي,فقدمني,خبل,اصلحك,فسيصيبه,فمره,فامرني,فرجعت,فليدفع,صادقا,12,12,12
1390,الرحله,يجتمع,بشيبان,بالاوزاعي,حرضه,الاكاذيب,وسالاه,الرشيد,الراعي,بالرشيد,12,12,12
1391,راجعون,وحسبي,هالك,اصابتهم,حسبي,ولرحمي,لاجرام,ارحامهم,واعنت,بالفعال,12,11,12
1392,يدهن,بالزيت,هودجها,فذكرته,يرحلون,بالتبان,تصنع,لابراهيم,يتختم,الهميان,12,12,12
1393,اعبد,وعبدالوارث,الاكوع,ورداه,اعتق,المختار,حامد,الروقي,اقرع,الضحي,12,11,11
1394,فقراناها,ويعز,حافظوا,ينصرون,خالفهم,رجعنا,سمره,ملويين,القيهما,نحر,12,11,7
1395,السكن,اسد,حدثناه,روجع,الخالقون,اسنادين,يجعلهما,صغيران,فقتلهما,فاريد,12,12,3
1396,والده,صلاح,مشاكله,لقصه,اجتماع,واستقرت,وتولاهم,فقابلهم,فبرهم,ليتم,12,12,9
1397,فشكرته,لاقوم,بعجوز,تقرك,ودعوت,حقي,حقك,وذهبت,ليلتي,باسا,12,12,12
1398,فريه,القبيله,باسرها,فهجا,انتفي,هجا,اعظم,ورجل,ماهك,يهجو,12,12,11
1399,الوناي,مطبوع,المتوفي,اثاره,العضاد,صاحبما,لتعدادها,والفوالد,ومبرزيهم,مزاياها,12,10,12
1400,فقولي,الحليم,وزعم,سبحان,ابنته,رب,العرش,العالمين,العظيم,زوج,12,12,11
1401,وحاجب,مولاه,قليل,وانسا,يسلط,خلافه,ويكني,بسته,السواي,واسم,12,12,8
1402,ببيتين,وختمها,غريبها,فاملي,يدب,دريد,الخواج,مقسم,وحضر,الغلام,12,12,12
1403,كثيب,الحواريون,لعيسي,ذراع,السفينه,فانطلق,بعثت,فحدثنا,فحججت,مخففه,12,12,12
1404,عدمتم,المجنده,لمحزونون,وبالباب,فالمصاب,شخصه,والاسلحه,ويخشع,والارا,الجنود,12,12,12
1405,وعزاه,زباره,التمام,انوار,والشفا,موسوعه,النبوي,اطراف,العلامه,للامير,12,11,4
1406,وبنو,القحطانيه,الخزاعله,بنو,والامره,الحمداني,سخا,بطن,الغربيه,مساكنهم,12,11,5
1407,وعمتها,عمتها,المراه,خالتها,تنكح,يجمع,الزناد,الاعرج,هريره,عون,12,12,11
1408,الشقاق,ساقطه,النعمانيه,الكشف,الملفين,التهانق,التوقدي,الكوتاخي,بوجندي,التوقيري,12,12,6
1409,سبط,واربعه,الفا,ونقيبهم,الاف,زبالون,وثمانيه,السبط,الغلمان,وعزاريا,12,12,10
1410,بالنردشير,الخامه,غمس,لعب,حسنون,الاتوني,القسباني,كافاتموه,وتعدلها,تصرعها,12,12,7
1411,الصيد,صيدا,الميته,وكلبا,فالصيد,فالكلب,ويدي,اضطر,وصيد,حرمه,12,10,7
1412,تزهي,الثمار,صلاحها,عاهه,يبدو,يزهو,اصابته,يصفار,يحمار,نهي,12,10,11
1413,ونزع,الحر,وماه,فنزع,عامذ,فقاتل,بكير,محصور,نبانا,الليث,12,10,2
1414,بفارس,بنجران,بالشام,حرقوا,وانزل,نواس,الاخدود,بارض,قرانا,والاخري,12,12,11
1415,انسا,الوضو,نعس,فلينم,عامر,مسدد,حدث,يتوضا,انس,سفيان,12,12,12
1416,واشاعوا,وعبدالرحيم,وكبسوا,اويس,قتلهم,وقتلوا,واسروا,رافضيا,الاجناد,الملاح,12,12,11
1417,كهاتين,والساعه,بعثت,اصبعين,التياح,حصين,تابعه,الجعفي,اسرايل,تصلوا,12,12,12
1418,اص,الصفحه,جداص,رقم,جواص,الباروي,وانلج,ريشن,طفيش,جهاص,12,12,6
1419,الفذ,تفضل,الجماعه,درجه,مسجد,بسبع,صلاه,فاذن,فاتته,وعشرين,12,12,11
1420,الوهطي,ارام,الرماده,عبادل,المهمله,خزار,بالمعلاه,صبار,بالكوفي,الوهط,12,12,9
1421,بالافراد,ومسلمه,السبيعي,واللام,مهمله,الكوفي,حا,الاودي,الشين,المعجمه,12,11,3
1422,المدني,الماجشون,وعنه,والليث,والنساي,وعاصم,وشعبه,والزهري,بسحيل,كالذهلي,12,12,7
1423,الشغار,والشغار,يزوجه,ابنته,يزوج,شغر,نهي,ليبول,حرموا,الرضاعه,12,12,12
1424,واتبعت,مله,الجد,اباي,متوافرون,يرثني,ارث,ارموا,ابني,اب,12,12,11
1425,جباره,الجز,الاوحد,الهذلي,المغربي,ويتلوه,تاليف,بسم,الكامل,يتلوه,12,12,1
1426,منطقه,فعمدت,فقدت,المنطقه,فحزمتها,عمته,فحضنت,فوجدوها,شب,محزومه,12,12,12
1427,غلمانا,ثعلبا,فطردهم,الجوا,زاويه,حرم,افي,يسار,لابتيها,وجد,12,12,12
1428,حركوه,بلي,اتيناك,فجلسوا,بربكم,صنعتم,فاستقام,عفوتما,لقي,عفوكما,12,10,8
1429,وماه,ثقه,وثاب,ومتين,التياح,مات,اوثق,جعلتموه,تناكد,محترقا,12,12,8
1430,فتعتد,شات,فعلن,لقول,وصيتها,فنسخ,نجيح,نسخت,سكني,السكني,12,12,12
1431,وريون,الموشحات,كمكرم,شباهه,المراكز,جناو,موقف,المركز,ولكننا,وكانوا,12,12,10
1432,جرادتين,احملوها,عب,اولاهم,الجراده,زارت,متوفي,حسر,الطلق,ماهك,12,12,9
1433,رديف,فجات,وفضله,استطاع,سبيلا,يسار,كفر,الحج,وجوب,ولله,12,12,12
1434,سابق,المزكي,السلفي,بنيسابور,وبحر,الثقفي,اخبرك,الاصم,بحر,قر,12,11,10
1435,بالمدد,واستمدوه,فامدهم,فزعموا,العون,رعل,لحيان,وعصيه,وذكوان,اسلموا,12,11,11
1436,يهودي,بنسيه,ودرعه,مرهونه,ورهنه,درعا,بغنم,طعاما,بثلاثين,مشرك,12,11,11
1437,بمعناه,كلاهما,يساف,غيلان,يجزني,السكسي,عالجت,فجرد,مرابض,زحمويه,12,12,5
1438,سوره,البقره,النحل,الكهف,الرعد,طه,هود,المبحث,النور,النسا,12,12,8
1439,البكر,يزوجها,الولي,وليها,ابوها,البكاره,وعقدها,تمامه,النكاح,تعضلوهن,12,12,11
1440,مكرا,لتريهن,قلن,بمكرهن,لهن,اليهن,قولهن,مكرن,النسوه,غلامها,12,12,12
1441,نكنيك,بكنيتي,باسمي,فسماه,تكتنوا,الانصار,سموا,يسميه,الجعد,لرجل,12,11,11
1442,حديله,مسجد,جديله,لوي,وربيعه,مازن,ودار,ومسجد,بني,شمالي,12,12,11
1443,فمهرها,خنزير,سمي,خمر,تزجها,فالخلع,اسلما,مهر,فخلعها,اختلعت,12,12,7
1444,الاقتصاص,يتعدي,احسان,مصيرا,ووصينا,بوالديه,بفتحهما,وسات,الجلد,معموله,12,12,8
1445,استعماله,حسنهم,بمقتضي,الاخلا,اخوته,احسن,افعل,واستضعفه,مشاركيه,بالعاري,12,12,12
1446,القبله,اصاب,تحر,يساله,استقبل,قويت,اعاده,والموم,الفراغ,وبنا,12,12,8
1447,تماروا,عرفه,ناسا,عندها,حدثته,عمير,مولي,صوم,ام,الفضل,12,12,12
1448,القيسيين,تحرفت,الهلالين,باللغو,ياخذكم,القرظ,المصلي,والمجرور,المتوض,غمس,12,10,3
1449,القلب,فزرعها,الاجر,المنفعه,بدينار,اكرار,بمقابله,بمنفعه,ويتصدق,غصب,12,12,5
1450,الانهار,سكر,خاصم,سكرت,الانصار,حدثه,الزبير,للجهتين,وايمانهم,يشترون,12,12,11
1451,كلبك,تاكل,ارسلت,بعرضه,امسك,كلبا,تاكله,كلبي,بالمعراض,فكل,12,10,8
1452,الساعه,ازفت,الازفه,زلزله,وسعديك,اقتربت,والخير,لبيك,فيقول,عظيم,12,12,12
1453,مبعث,نار,فارخ,الطوفان,افترقوا,منخر,فارخوا,يافث,وراه,التاريخ,12,11,12
1454,السقطه,فغناني,اغانيه,تبخر,المغنين,ناهز,فسطاط,سقطاته,جواري,غنا,12,12,12
1455,وحدثني,حضرته,لترتادوا,جمعتكم,جزع,كربا,الدغشي,لانفسكم,الاخرين,الموالي,12,12,9
1456,الصفا,والصفا,للجميع,لعاشه,الملس,السن,صفوانه,شعار,الصفوان,واحدتها,12,12,10
1457,للصبح,وبدا,اخبرتني,اعتكف,الاذان,حفصه,المذن,اصبحت,الفجر,الصبح,12,12,12
1458,ياتيكما,ترزقانه,بالتعبير,اليقظه,تعبير,يطالباه,طعام,للتعبير,ووصفاه,لهما,12,11,11
1459,الاصيل,ابرا,يرتد,والوصي,ابراه,ابتيع,الكفيل,للورثه,وصيا,الحواله,12,12,11
1460,التكمله,وترجمه,ذم,للشيخ,كلدر,بالظاهريه,للدولابي,لفهرس,فلابي,عزاه,12,11,12
1461,تمتع,بالعمره,يصمن,الصيام,يرخص,لمن,سالم,يجد,عرفه,التشريق,12,12,11
1462,لاشبهكم,فيكبر,كلما,خفض,برسول,انصرف,ورفع,وكلما,نصليها,رفع,12,12,12
1463,اعبدهم,مرض,اجتهادا,البويطي,فيبطلون,ينازع,وحشه,زهاده,يحفظه,يتعلم,12,12,10
1464,للرجال,للمراه,للباقي,مرابحه,للنسا,والنسا,للرجل,متاع,فهو,جهاز,12,12,12
1465,الحجاوي,وشمس,الكفيري,حجي,ورقيه,مفلح,بردس,زريق,اللبان,بعلبك,12,12,3
1466,السطلين,المدرس,ببلخ,حاكم,النظاميه,الارغياني,بالمدرسه,بلخ,وخمس,القزويني,12,12,9
1467,اهديت,بالمسلمين,غدر,سم,فتحت,يعفي,المشركون,خيبر,للنبي,المسمومه,12,12,11
1468,بالموعظه,يتخولنا,ينفروا,يتخولهم,السامه,كي,كراهه,والعلم,يتعهدنا,الايام,12,11,11
1469,وجعه,يمرض,ازواجه,ثقل,استاذن,واشتد,بيتي,قاعدا,معمر,بعضه,12,12,12
1470,الاقرار,بالمالين,بالحمل,ينصرف,يعتق,السبب,بالاعتاق,فورثه,امكن,الجاز,12,12,8
1471,الممت,بالافك,فاستغفري,وتوبي,فسيبرك,بذنب,المستعان,وانزل,تصفون,جاوا,12,11,10
1472,استقضاه,نبيلا,الكوفه,وقامها,جميلا,للمصحف,عمش,تعلمنا,يرزقه,شغل,12,12,10
1473,يام,احزيا,لصان,الجمجمه,كاكله,وماتوا,وزعمت,فدفنه,الصلوب,هيروذس,12,12,6
1474,للعجوز,والفجر,وارخص,تخرج,للشابه,عجوزا,للنسا,شهود,تشهد,الصلوات,12,12,12
1475,العجلاني,عويمرا,الساعدي,ارايت,مبتوتته,ترثه,فرجع,ترث,عاصم,اخبره,12,12,11
1476,سلوا,لكبرا,اليهود,لنزولها,قصه,تدبرها,معانيها,بلسانهم,انتقل,تشتبه,12,12,12
1477,الزاهدين,درهما,درهمين,باعوه,لانهم,وكانوا,قصدهم,الرغبه,القله,يعلموا,12,12,12
1478,خمسماه,لاتفاقهما,قضاه,بخمسماه,مضمون,يشهد,وجوابه,اضمنهما,شهادته,بالف,12,11,9
1479,نذر,المنذور,نذره,اعتكاف,صام,منعقد,صيامه,قبله,صوم,يلزمه,12,12,7
1480,مذبوحا,الديه,معهما,يضمنه,بالشك,فهدر,نفسه,قتيلا,الحافر,قسامه,12,12,8
1481,بصره,الهاد,المطلب,فضل,ستر,ذهب,سودا,سعيره,بالرخصه,بالشده,12,12,12
1482,وتفسير,وصنف,وتبويبه,ودونت,حفظهم,تدوين,استخرجه,تفسير,يتكلمون,التفاسير,12,12,12
1483,انكشف,ربع,تبطل,العضو,بطلت,صلاتها,اقل,فخذها,العوره,المخففه,12,12,12
1484,مقام,الوصف,كتحريك,يقام,الشفتين,خياره,الريه,لراه,العجز,رضيت,12,11,9
1485,سيغلبون,سنراود,وبالبعث,السقايه,شيعته,اعينهم,كدنا,المفسرين,راد,لفاعلون,12,12,8
1486,مله,الراهب,تاجرا,الطبركي,تعدوه,للسداد,صحي,يغيض,وشاكي,بالنواجذ,11,8,10
1487,الغياض,اقلام,مداد,الثلج,والبحر,والجن,بهرام,المعافي,حساب,ليث,11,11,10
1488,كلاهما,والنذور,ويستغرب,الكبري,الصيد,البيوع,اللباس,الطهاره,والواصله,كيلها,11,11,1
1489,نعرفه,مجهول,نعرف,مازن,الوجه,وثقه,الحداني,غريب,اللفظ,والقاسم,11,11,11
